#x,y
6.5,-0.3808
6.500000000000001,-0.3808000000000001
7.016968184190018,-0.6355169433015592
7.456851735554792,-0.7610044293121224
7.819650654094319,-0.7572624580316896
8.105364939808606,-0.624291029460261
8.313994592697647,-0.3620901435978367
8.445539612761445,0.029340199555583646
8.5,0.55
8.5,0.55
8.7,2.7666666666666666
8.9,4.983333333333333
9.1,7.2
9.3,9.416666666666668
9.5,11.633333333333335
9.700000000000001,13.850000000000001
9.9,16.066666666666666
10.100000000000001,18.283333333333335
10.3,20.5
10.3,20.499999999999996
10.807881528618326,21.402679193959546
11.036945404840068,22.118751037551622
10.98719162866522,22.648215530776234
10.658620200093793,22.991072673633376
10.05123111912578,23.147322466123054
9.165024385761182,23.116964908245258
8.0,22.9
8.0,22.9
7.5,22.966666666666665
7.0,23.03333333333333
6.5,23.099999999999998
6.0,23.166666666666664
5.5,23.233333333333334
5.0,23.3
4.5,23.366666666666667
4.0,23.433333333333334
3.5,23.5
3.5000000000000004,23.500000000000004
3.0509120635486586,23.697805072208265
2.656282010676335,23.782056072728054
2.3161098413830294,23.752753001559377
2.0303955556687443,23.609895858702235
1.7991391535334773,23.353484644156623
1.6223406349772294,22.983519357922546
1.5,22.5
1.5,22.5
1.3333333333333333,20.22222222222222
1.1666666666666667,17.944444444444443
1.0,15.666666666666668
0.8333333333333334,13.38888888888889
0.6666666666666667,11.11111111111111
0.5,8.833333333333334
0.3333333333333335,6.555555555555557
0.16666666666666674,4.277777777777779
0.0,2.0
-1.336033244815108e-17,2.0
-0.4664706433254348,1.283476417685947
-0.7060225007804866,0.7105559342384825
-0.7186555723651552,0.2812385496576076
-0.504369858079441,-0.004475736056678059
-0.06316535792334399,-0.1465869229043746
0.6049579281031363,-0.14509501088548196
1.5,0.0
1.5,0.0
2.0555555555555554,-0.04231111111111111
2.611111111111111,-0.08462222222222222
3.166666666666667,-0.12693333333333334
3.7222222222222223,-0.16924444444444445
4.277777777777778,-0.21155555555555555
4.833333333333334,-0.2538666666666667
5.388888888888889,-0.29617777777777776
5.944444444444445,-0.3384888888888889
6.5,-0.3808
